mcts_label,minimax_label,mcts_rounds,minimax_depth,games,games_mcts_black,games_mcts_white,mcts_win_rate,minimax_win_rate,mcts_win_rate_percent,minimax_win_rate_percent,avg_total_duration_s,avg_move_count,avg_mcts_move_time_s,avg_minimax_move_time_s,max_mcts_move_time_s,max_minimax_move_time_s,mcts_exceeded_move_time_limit_games,minimax_exceeded_move_time_limit_games,move_time_limit_s,avg_mcts_margin,avg_abs_margin,termination_summary
MCTS(rounds=4000),Minimax(depth=5),4000,5,10,5,5,0.5,0.5,50.0,50.0,484.94598333900797,44.8,19.92257630082,2.147355951234,72.8990234389,14.198139649,10,0,20.0,5.5,27.0,move_limit_score:5; two_passes:5
