black_label,white_label,black_family,white_family,games,black_win_rate,white_win_rate,black_win_rate_percent,white_win_rate_percent,avg_total_duration_s,avg_move_count,avg_black_move_time_s,avg_white_move_time_s,max_black_move_time_s,max_white_move_time_s,black_exceeded_move_time_limit_games,white_exceeded_move_time_limit_games,move_time_limit_s,avg_black_margin,avg_abs_margin,termination_summary
"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=heuristic, expand=uniform, prior=false)",MCTS,MCTS,1,1.0,0.0,100.0,0.0,500.3369895061478,33.0,10.51121896286221,20.102801729517523,20.700026786886156,36.073419980704784,1,1,20.0,2.5,2.5,two_passes:1
