black_label,white_label,black_family,white_family,games,black_win_rate,white_win_rate,black_win_rate_percent,white_win_rate_percent,avg_total_duration_s,avg_move_count,avg_black_move_time_s,avg_white_move_time_s,max_black_move_time_s,max_white_move_time_s,black_exceeded_move_time_limit_games,white_exceeded_move_time_limit_games,move_time_limit_s,avg_black_margin,avg_abs_margin,termination_summary
"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=heuristic, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,1,1.0,0.0,100.0,0.0,425.8964216923341,41.0,9.891236878842825,10.908931158529594,21.514138084836304,20.961481261998415,1,1,20.0,8.5,8.5,two_passes:1
