black_label,white_label,black_family,white_family,games,black_win_rate,white_win_rate,black_win_rate_percent,white_win_rate_percent,avg_total_duration_s,avg_move_count,avg_black_move_time_s,avg_white_move_time_s,max_black_move_time_s,max_white_move_time_s,black_exceeded_move_time_limit_games,white_exceeded_move_time_limit_games,move_time_limit_s,avg_black_margin,avg_abs_margin,termination_summary
"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,1,1.0,0.0,100.0,0.0,316.1962038008496,35.0,5.414056989157365,12.867146342992783,12.45881335157901,20.834622813388705,0,1,20.0,8.5,8.5,two_passes:1
