game_index,seed,board_size,move_limit,komi,black_label,white_label,black_family,white_family,winner_color,winner_label,black_won,white_won,move_count,termination_reason,total_duration_s,black_turns,white_turns,black_think_time_s,white_think_time_s,black_avg_move_time_s,white_avg_move_time_s,black_max_move_time_s,white_max_move_time_s,black_exceeded_move_time_limit,white_exceeded_move_time_limit,black_margin,score_b,score_w,komi,result_text
0,20265416,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=true)",MCTS,MCTS,black,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",1,0,39,two_passes,447.4166690958664,20,19,216.05118253268301,231.36363405361772,10.80255912663415,12.177033371243038,20.728434172458947,20.799426252953708,1,1,5.5,18,5,7.5,B+5.5
