mcts_label,minimax_label,mcts_rounds,minimax_depth,games,games_mcts_black,games_mcts_white,mcts_win_rate,minimax_win_rate,mcts_win_rate_percent,minimax_win_rate_percent,avg_total_duration_s,avg_move_count,avg_mcts_move_time_s,avg_minimax_move_time_s,max_mcts_move_time_s,max_minimax_move_time_s,mcts_exceeded_move_time_limit_games,minimax_exceeded_move_time_limit_games,move_time_limit_s,avg_mcts_margin,avg_abs_margin,termination_summary
MCTS(rounds=3000),Minimax(depth=5),3000,5,10,5,5,0.1,0.9,10.0,90.0,405.8084999740007,48.1,14.62192992771,2.3294416957879998,54.938181711,14.594306789,10,0,20.0,-20.0,26.5,move_limit_score:2; two_passes:8
