black_label,white_label,black_family,white_family,games,black_win_rate,white_win_rate,black_win_rate_percent,white_win_rate_percent,avg_total_duration_s,avg_move_count,avg_black_move_time_s,avg_white_move_time_s,max_black_move_time_s,max_white_move_time_s,black_exceeded_move_time_limit_games,white_exceeded_move_time_limit_games,move_time_limit_s,avg_black_margin,avg_abs_margin,termination_summary
"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,5,0.8,0.2,80.0,20.0,324.4918726563454,40.0,5.069777621973705,11.803440407160178,12.45881335157901,20.848456103354692,0,5,20.0,11.3,13.1,two_passes:5
