game_index,seed,board_size,move_limit,komi,black_label,white_label,black_family,white_family,winner_color,winner_label,black_won,white_won,move_count,termination_reason,total_duration_s,black_turns,white_turns,black_think_time_s,white_think_time_s,black_avg_move_time_s,white_avg_move_time_s,black_max_move_time_s,white_max_move_time_s,black_exceeded_move_time_limit,white_exceeded_move_time_limit,black_margin,score_b,score_w,komi,result_text
0,20266419,5,50,7.5,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,white,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",0,1,26,two_passes,276.825528472662,13,13,85.86484158877283,190.95941121783108,6.604987814520987,14.689185478294698,12.23182022292167,20.568431166931987,0,1,-4.5,14,11,7.5,W+4.5
1,20266420,5,50,7.5,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)",1,0,35,two_passes,316.1962038008496,18,17,97.45302580483258,218.7414878308773,5.414056989157365,12.867146342992783,12.45881335157901,20.834622813388705,0,1,8.5,20,4,7.5,B+8.5
2,20266421,5,50,7.5,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)",1,0,47,two_passes,323.8312129806727,24,23,100.69550913292915,223.1333805397153,4.195646213872048,9.70145132781371,12.365422519855201,20.848456103354692,0,1,17.5,25,0,7.5,B+17.5
3,20266422,5,50,7.5,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)",1,0,45,two_passes,314.14253870770335,23,22,98.08273128326982,216.0577905960381,4.2644665775334705,9.820808663456278,12.214282459579408,20.49853164795786,0,1,17.5,25,0,7.5,B+17.5
4,20266423,5,50,7.5,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=0.6, depth=10, rollout=heuristic, expand=heuristic, prior=true)",1,0,47,two_passes,391.4638793198392,24,23,116.8735323548317,274.5880351345986,4.869730514784654,11.938610223243417,12.291659820824862,20.71875537931919,0,1,17.5,25,0,7.5,B+17.5
