game_index,seed,board_size,move_limit,komi,black_label,white_label,black_family,white_family,winner_color,winner_label,black_won,white_won,move_count,termination_reason,total_duration_s,black_turns,white_turns,black_think_time_s,white_think_time_s,black_avg_move_time_s,white_avg_move_time_s,black_max_move_time_s,white_max_move_time_s,black_exceeded_move_time_limit,white_exceeded_move_time_limit,black_margin,score_b,score_w,komi,result_text
0,20261414,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=0.6, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,white,"MCTS(rounds=1000, c=0.6, depth=50, rollout=random, expand=uniform, prior=false)",0,1,30,two_passes,271.0291761402041,15,15,132.00324548967183,139.02470768988132,8.800216365978121,9.268313845992088,19.017527556046844,18.35190203320235,0,0,-7.5,12,12,7.5,W+7.5
