black_label,white_label,black_family,white_family,games,black_win_rate,white_win_rate,black_win_rate_percent,white_win_rate_percent,avg_total_duration_s,avg_move_count,avg_black_move_time_s,avg_white_move_time_s,max_black_move_time_s,max_white_move_time_s,black_exceeded_move_time_limit_games,white_exceeded_move_time_limit_games,move_time_limit_s,avg_black_margin,avg_abs_margin,termination_summary
"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=true)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,5,0.8,0.2,80.0,20.0,417.47880538962784,42.6,9.745628605868937,9.822001547116516,20.99309368431568,20.94755558576435,4,4,20.0,13.1,14.9,two_passes:5
