game_index,seed,board_size,move_limit,komi,black_label,white_label,black_family,white_family,winner_color,winner_label,black_won,white_won,move_count,termination_reason,total_duration_s,black_turns,white_turns,black_think_time_s,white_think_time_s,black_avg_move_time_s,white_avg_move_time_s,black_max_move_time_s,white_max_move_time_s,black_exceeded_move_time_limit,white_exceeded_move_time_limit,black_margin,score_b,score_w,komi,result_text
0,20260419,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",1,0,37,two_passes,412.5286424309015,19,18,207.2455541100353,205.28119895700365,10.907660742633437,11.40451105316687,20.95750671904534,21.16458949446678,1,1,10.5,21,3,7.5,B+10.5
1,20260420,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",1,0,29,two_passes,240.70430728048086,15,14,121.75938282627612,118.94385835248977,8.117292188418409,8.495989882320698,13.441695224493742,10.404096787795424,0,0,3.5,18,7,7.5,B+3.5
2,20260421,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,white,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",0,1,40,two_passes,350.2754546897486,20,20,168.18330984935164,182.09039676841348,8.409165492467583,9.104519838420675,13.217931792140007,17.671123513951898,0,0,-7.5,12,12,7.5,W+7.5
3,20260422,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",1,0,33,two_passes,376.25842528417706,17,16,184.25805363059044,191.9988431725651,10.838709037093555,11.999927698285319,20.921094155870378,20.88521057460457,1,1,8.5,20,4,7.5,B+8.5
4,20260423,5,50,7.5,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)","MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",MCTS,MCTS,black,"MCTS(rounds=1000, c=1.414, depth=50, rollout=random, expand=uniform, prior=false)",1,0,29,two_passes,350.6591841513291,15,14,176.14373284112662,174.51425117533654,11.742915522741775,12.465303655381181,20.645369625650346,20.647592372260988,1,1,2.5,17,7,7.5,B+2.5
